apr-drg;apr-drg_label;mdc_label;médical_ou_chirurgical;type_d_hospitalisation;code_ins;région;nombre_de_séjours
773;Abus d'opiacés et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;9999;Sans domicile fixe;6
773;Abus d'opiacés et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;De jour;2000;Région flamande;< 5
773;Abus d'opiacés et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;De jour;9999;Sans domicile fixe;< 5
774;Abus de cocaïne et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;2000;Région flamande;173
774;Abus de cocaïne et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;3000;Région wallonne;184
774;Abus de cocaïne et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;4000;Région de Bruxelles-Capitale;30
774;Abus de cocaïne et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;0;Domicile étranger;5
774;Abus de cocaïne et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;9999;Sans domicile fixe;< 5
774;Abus de cocaïne et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;De jour;2000;Région flamande;< 5
775;Abus d'alcool et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;2000;Région flamande;4 466
775;Abus d'alcool et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;3000;Région wallonne;3 786
775;Abus d'alcool et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;4000;Région de Bruxelles-Capitale;708
775;Abus d'alcool et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;0;Domicile étranger;126
775;Abus d'alcool et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;9999;Sans domicile fixe;75
775;Abus d'alcool et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;De jour;2000;Région flamande;202
775;Abus d'alcool et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;De jour;3000;Région wallonne;7
775;Abus d'alcool et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;De jour;4000;Région de Bruxelles-Capitale;< 5
775;Abus d'alcool et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;De jour;0;Domicile étranger;5
776;Abus d'autres drogues et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;2000;Région flamande;461
776;Abus d'autres drogues et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;3000;Région wallonne;381
776;Abus d'autres drogues et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;4000;Région de Bruxelles-Capitale;76
776;Abus d'autres drogues et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;0;Domicile étranger;17
776;Abus d'autres drogues et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;9999;Sans domicile fixe;< 5
776;Abus d'autres drogues et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;De jour;2000;Région flamande;< 5
776;Abus d'autres drogues et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;De jour;3000;Région wallonne;< 5
791;Procédures opératoires pour autres complications de traitement;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;Classique;2000;Région flamande;2 389
791;Procédures opératoires pour autres complications de traitement;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;Classique;3000;Région wallonne;1 171
791;Procédures opératoires pour autres complications de traitement;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;286
791;Procédures opératoires pour autres complications de traitement;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;Classique;0;Domicile étranger;90
791;Procédures opératoires pour autres complications de traitement;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;De jour;2000;Région flamande;998
791;Procédures opératoires pour autres complications de traitement;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;De jour;3000;Région wallonne;305
791;Procédures opératoires pour autres complications de traitement;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;103
791;Procédures opératoires pour autres complications de traitement;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;De jour;0;Domicile étranger;39
811;Réactions allergiques;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;Classique;2000;Région flamande;772
811;Réactions allergiques;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;Classique;3000;Région wallonne;387
811;Réactions allergiques;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;Classique;4000;Région de Bruxelles-Capitale;132
811;Réactions allergiques;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;Classique;0;Domicile étranger;25
811;Réactions allergiques;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;De jour;2000;Région flamande;6
811;Réactions allergiques;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;De jour;3000;Région wallonne;< 5
812;Empoisonnement par agents médicamenteux;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;Classique;2000;Région flamande;4 699
812;Empoisonnement par agents médicamenteux;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;Classique;3000;Région wallonne;5 612
812;Empoisonnement par agents médicamenteux;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;Classique;4000;Région de Bruxelles-Capitale;1 052
812;Empoisonnement par agents médicamenteux;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;Classique;0;Domicile étranger;91
812;Empoisonnement par agents médicamenteux;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;Classique;9999;Sans domicile fixe;13
812;Empoisonnement par agents médicamenteux;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;De jour;2000;Région flamande;23
812;Empoisonnement par agents médicamenteux;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;De jour;3000;Région wallonne;15
812;Empoisonnement par agents médicamenteux;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;De jour;4000;Région de Bruxelles-Capitale;< 5
813;Autres complications de traitement;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;Classique;2000;Région flamande;2 801
813;Autres complications de traitement;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;Classique;3000;Région wallonne;1 675
813;Autres complications de traitement;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;Classique;4000;Région de Bruxelles-Capitale;309
813;Autres complications de traitement;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;Classique;0;Domicile étranger;81
813;Autres complications de traitement;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;De jour;2000;Région flamande;820
813;Autres complications de traitement;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;De jour;3000;Région wallonne;330
813;Autres complications de traitement;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;De jour;4000;Région de Bruxelles-Capitale;59
813;Autres complications de traitement;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;De jour;0;Domicile étranger;32
815;Autres diagnostics de blessure, empoisonnement, effets toxiques;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;Classique;2000;Région flamande;1 163
815;Autres diagnostics de blessure, empoisonnement, effets toxiques;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;Classique;3000;Région wallonne;971
815;Autres diagnostics de blessure, empoisonnement, effets toxiques;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;Classique;4000;Région de Bruxelles-Capitale;303
815;Autres diagnostics de blessure, empoisonnement, effets toxiques;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;Classique;0;Domicile étranger;59
815;Autres diagnostics de blessure, empoisonnement, effets toxiques;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;De jour;2000;Région flamande;33
815;Autres diagnostics de blessure, empoisonnement, effets toxiques;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;De jour;3000;Région wallonne;20
815;Autres diagnostics de blessure, empoisonnement, effets toxiques;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;De jour;4000;Région de Bruxelles-Capitale;5
815;Autres diagnostics de blessure, empoisonnement, effets toxiques;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;De jour;0;Domicile étranger;< 5
816;Effets toxiques de substances non médicamenteuses;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;Classique;2000;Région flamande;969
816;Effets toxiques de substances non médicamenteuses;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;Classique;3000;Région wallonne;691
816;Effets toxiques de substances non médicamenteuses;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;Classique;4000;Région de Bruxelles-Capitale;147
816;Effets toxiques de substances non médicamenteuses;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;Classique;0;Domicile étranger;37
816;Effets toxiques de substances non médicamenteuses;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;Classique;9999;Sans domicile fixe;< 5
816;Effets toxiques de substances non médicamenteuses;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;De jour;2000;Région flamande;9
816;Effets toxiques de substances non médicamenteuses;MDC 21 : Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;De jour;3000;Région wallonne;9
841;Brûlures extensives du troisième degré avec greffe de peau;MDC 22 : Brûlures;Chirurgical;Classique;2000;Région flamande;11
841;Brûlures extensives du troisième degré avec greffe de peau;MDC 22 : Brûlures;Chirurgical;Classique;3000;Région wallonne;5
841;Brûlures extensives du troisième degré avec greffe de peau;MDC 22 : Brûlures;Chirurgical;Classique;0;Domicile étranger;< 5
842;Brûlures avec greffe de peau excepté brûlures extensives du troisième degré;MDC 22 : Brûlures;Chirurgical;Classique;2000;Région flamande;180
842;Brûlures avec greffe de peau excepté brûlures extensives du troisième degré;MDC 22 : Brûlures;Chirurgical;Classique;3000;Région wallonne;137
842;Brûlures avec greffe de peau excepté brûlures extensives du troisième degré;MDC 22 : Brûlures;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;8
842;Brûlures avec greffe de peau excepté brûlures extensives du troisième degré;MDC 22 : Brûlures;Chirurgical;Classique;0;Domicile étranger;14
842;Brûlures avec greffe de peau excepté brûlures extensives du troisième degré;MDC 22 : Brûlures;Chirurgical;Classique;9999;Sans domicile fixe;< 5
842;Brûlures avec greffe de peau excepté brûlures extensives du troisième degré;MDC 22 : Brûlures;Chirurgical;De jour;2000;Région flamande;15
842;Brûlures avec greffe de peau excepté brûlures extensives du troisième degré;MDC 22 : Brûlures;Chirurgical;De jour;3000;Région wallonne;47
842;Brûlures avec greffe de peau excepté brûlures extensives du troisième degré;MDC 22 : Brûlures;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;< 5
842;Brûlures avec greffe de peau excepté brûlures extensives du troisième degré;MDC 22 : Brûlures;Chirurgical;De jour;0;Domicile étranger;< 5
843;Brûlures extensives du troisième degré ou de « l'épaisseur totale » sans greffe de peau;MDC 22 : Brûlures;Médical;Classique;2000;Région flamande;6
843;Brûlures extensives du troisième degré ou de « l'épaisseur totale » sans greffe de peau;MDC 22 : Brûlures;Médical;Classique;3000;Région wallonne;5
843;Brûlures extensives du troisième degré ou de « l'épaisseur totale » sans greffe de peau;MDC 22 : Brûlures;Médical;Classique;4000;Région de Bruxelles-Capitale;< 5
843;Brûlures extensives du troisième degré ou de « l'épaisseur totale » sans greffe de peau;MDC 22 : Brûlures;Médical;Classique;0;Domicile étranger;< 5
844;Brûlures de « l'épaisseur partielle » sans greffe de peau;MDC 22 : Brûlures;Médical;Classique;2000;Région flamande;528
844;Brûlures de « l'épaisseur partielle » sans greffe de peau;MDC 22 : Brûlures;Médical;Classique;3000;Région wallonne;207
844;Brûlures de « l'épaisseur partielle » sans greffe de peau;MDC 22 : Brûlures;Médical;Classique;4000;Région de Bruxelles-Capitale;59
844;Brûlures de « l'épaisseur partielle » sans greffe de peau;MDC 22 : Brûlures;Médical;Classique;0;Domicile étranger;35
844;Brûlures de « l'épaisseur partielle » sans greffe de peau;MDC 22 : Brûlures;Médical;De jour;2000;Région flamande;26
844;Brûlures de « l'épaisseur partielle » sans greffe de peau;MDC 22 : Brûlures;Médical;De jour;3000;Région wallonne;23
844;Brûlures de « l'épaisseur partielle » sans greffe de peau;MDC 22 : Brûlures;Médical;De jour;4000;Région de Bruxelles-Capitale;< 5
844;Brûlures de « l'épaisseur partielle » sans greffe de peau;MDC 22 : Brûlures;Médical;De jour;0;Domicile étranger;< 5
850;Procédure avec diagnostic de rééducation, suites de soins ou autre contact avec les services de santé;MDC 23 : Facteurs influençant la santé;Chirurgical;Classique;2000;Région flamande;6 384
850;Procédure avec diagnostic de rééducation, suites de soins ou autre contact avec les services de santé;MDC 23 : Facteurs influençant la santé;Chirurgical;Classique;3000;Région wallonne;3 381
850;Procédure avec diagnostic de rééducation, suites de soins ou autre contact avec les services de santé;MDC 23 : Facteurs influençant la santé;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;824
850;Procédure avec diagnostic de rééducation, suites de soins ou autre contact avec les services de santé;MDC 23 : Facteurs influençant la santé;Chirurgical;Classique;0;Domicile étranger;281
